Keyword	Match type	Campaign	Ad group	Final URL	Impr.	Clicks	Cost
"""wholesale soft drinks"""	Phrase match	AU_Generic_P-V_Food	Drinks_Wholesale_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_303684835891_y173370685090	459	57	327.43
"""bulk bath products"""	Phrase match	AU_Generic_P-V_Beauty	Skin-Care_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_bea_359926722937_y178961840576	385	57	281.38
"""chocolate wholesalers"""	Phrase match	AU_Generic_P-V_Food	Food_Wholesalers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_307262669721_y173370685610	412	57	337.12
"""laptops for business"""	Phrase match	AU_Generic_P-V_Electronics	Computers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_ele_2831806681_y184975937264#comp	"1,240"	57	255.56
"""wholesale sportswear"""	Phrase match	AU_Generic_P-V_Apparel	Sportware_Wholesales_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_300515324058_y179602181193	679	57	371.37
"""bulk herbs"""	Phrase match	AU_Generic_P-V_Food	Food_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_10127251_y173370685170	514	58	266.68
"""wholesalers toys"""	Phrase match	AU_Generic_P-V_Shops	Toys Shop_Wholesale_Phrase	https://business.amazon.com.au/?ref=pd_sl_AU_pv_sho_335172192226_y179602107993	597	59	294.72
"""wholesale accessories"""	Phrase match	AU_Generic_P-V_Shops	Accessories_Wholesale_Phrase	https://business.amazon.com.au/?ref=pd_sl_AU_pv_sho_44640003_y179602104713	680	60	362.53
"""order stationery"""	Phrase match	AU_Generic_P-V_Office	Stationery_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_off_307416141_y175041561061#off-pro	"1,056"	60	215.12
"""socks distributors"""	Phrase match	AU_Generic_P-V_Apparel	Hosiery & Socks_Distributors_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_301489267587_y179602180033	465	61	346.91
"""drinks wholesalers"""	Phrase match	AU_Generic_P-V_Food	Food_Wholesalers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_317833145654_y173370685610	420	61	334.82
"""home office supplies"""	Phrase match	AU_Generic_P-V_Office	Home-Office_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_off_40696870_y175041559901#off-pro	756	61	216.71
"""bulk disposable tableware"""	Phrase match	AU_Generic_P-V_Food	Cultlery_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_349892079775_y173370684410	543	61	188.53
"""amazon prime business"""	Phrase match	AU_Brand_Phrase	Prime_Phrase	https://business.amazon.com.au/?ref_=pd_sl_au_brand_phrase_382550438527_y182824219087	794	62	829.02
"""bulk shampoo"""	Phrase match	AU_Generic_P-V_Beauty	Hair-Styling_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_bea_263635213_y178961838936	499	63	265.88
[amazon business account australia]	Exact match	AU_Brand_Exact	Account_Exact	https://business.amazon.com.au/?ref_=pd_sl_au_brand_core_927846284635_x182824221487	222	65	211.67
[business cards]	Exact match	AU_Generic	Office Supplies_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_10105701_x183777803488	945	65	609.69
"""items for companies"""	Phrase match	AU_Generic	Enterprises_Products_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_1408937950689_y174297845970	703	66	458.1
"""sportswear suppliers"""	Phrase match	AU_Generic_P-V_Apparel	Sportware_Suppliers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_17455361_y179602182713	856	66	408.39
"""nail care products distributors"""	Phrase match	AU_Generic_P-V_Beauty	Nail-Care_Distributors_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_bea_2267154674547_y178961839576#sal-spa	559	67	372.91
"""wholesale cooking ingredients"""	Phrase match	AU_Generic_P-V_Food	Food_Wholesale_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_650906735440_y173370685570	512	68	264.41
[amazon business account au]	Exact match	AU_Brand_Exact	Account_Exact	https://business.amazon.com.au/?ref_=pd_sl_au_brand_core_2318365166105_x182824221487	172	69	297.49
"""wholesale goods"""	Phrase match	AU_Generic	Wholesales_Products_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_109308334_y174297845690	743	70	595
"""foodstuffs wholesale"""	Phrase match	AU_Generic_P-V_Food	Wholesales_Food_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_1870721568950_y173370688530	787	71	377.15
"""cleaning distributors"""	Phrase match	AU_Generic_P-V_Janitorial	Distributors_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_315211218174_y175435630262#cle-jan	"1,119"	72	417.03
[business amazon]	Exact match	AU_Brand_Exact	Pure_Exact	https://business.amazon.com.au/?ref_=pd_sl_au_brand_core_5033848589_x182824221527	232	72	155.44
"""hotel accessories"""	Phrase match	AU_Generic_P-V_Hospitality	Products_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_hosp_297406092671_y182023549670#foo-ser	940	73	472.17
"""business cards online"""	Phrase match	AU_Generic_P-V_Office	Office-Supplies_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_off_13167990_y175041559101#off-pro	"1,350"	76	460.25
"""bulk easter sweets"""	Phrase match	AU_Generic_P-V_Food	Sweets_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_1967647928055_y173370688050	535	77	335.15
"""amazon business information"""	Phrase match	AU_Brand_Phrase	Navigation_Phrase	https://business.amazon.com.au/?ref_=pd_sl_au_brand_phrase_487064728054_y182824219167	"1,285"	77	673.79
"""other suppliers"""	Phrase match	AU_Generic_P-V_Apparel	Hosiery & Socks_Suppliers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_419675280212_y179602179553	"1,178"	77	378.96
[business prime]	Exact match	AU_Brand_Exact	Prime_Exact	https://business.amazon.com.au/?ref_=pd_sl_au_brand_core_301409912300_x182824221727	300	78	315.56
"""suppliers companies"""	Phrase match	AU_Generic	Suppliers_Enterprises_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_327975789496_y174297846370	"1,013"	78	786.06
"""amazon business"""	Phrase match	AU_Brand_Phrase	Pure_ Phrase	https://business.amazon.com.au/?ref_=pd_sl_au_brand_phrase_1802041673_y182824218927	806	79	600.58
"""au suppliers"""	Phrase match	AU_Generic	Suppliers_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_2417897720093_y174297845490	731	79	385.58
"""headwear distributors"""	Phrase match	AU_Generic_P-V_Apparel	Accessories_Distributors_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_311941581775_y179602182153	675	80	435.06
"""bulk buy easter eggs"""	Phrase match	AU_Generic_P-V_Food	Sweets_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_331727639673_y173370688050	681	83	494.58
"""wholesale merchandise"""	Phrase match	AU_Generic	Wholesales_Products_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_26212873_y174297845690	698	84	849.32
"""equipment hospitality"""	Phrase match	AU_Generic_P-V_Hospitality	Hospitality_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_hosp_1416723395429_y182023549870#foo-ser	"1,032"	86	330.53
"""jars wholesale"""	Phrase match	AU_Generic_P-V_Food	Plates_Wholesale_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_494642135_y173370687330	571	87	384.42
"""wholesale equipment"""	Phrase match	AU_Generic	Wholesales_Products_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_312038512_y174297845690	672	89	507.03
"""bulk foods"""	Phrase match	AU_Generic_P-V_Food	Food_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_297463424307_y173370685170	743	90	212.97
"""cosmetics wholesaler"""	Phrase match	AU_Generic_P-V_Beauty	Wholesalers_Cosmetics_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_bea_388039577_y178961838656#sal-spa	"1,164"	92	469.59
"""amazon company account"""	Phrase match	AU_Brand_Phrase	Account_ Phrase	https://business.amazon.com.au/?ref_=pd_sl_au_brand_phrase_396660574738_y182824219127	"1,032"	93	1098.97
"""wholesale electronic products"""	Phrase match	AU_Generic_P-V_Electronics	Electronics_Wholesale_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_ele_315214209334_y184975937704#comp	"1,337"	93	708.69
"""office equipment"""	Phrase match	AU_Generic_P-V_Office	Office_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_off_10281081_y175041559381#off-pro	"1,565"	95	469.33
"""home office products"""	Phrase match	AU_Generic_P-V_Office	Home-Office_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_off_296152193454_y175041559901#off-pro	"1,243"	95	441.49
"""wholesale glassware"""	Phrase match	AU_Generic_P-V_Food	Cultlery_Wholesale_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_299990629803_y173370684650	703	98	629.39
"""bulk buy sweets"""	Phrase match	AU_Generic_P-V_Food	Sweets_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_3454124304_y173370688050	761	100	385.63
"""drinks wholesale market"""	Phrase match	AU_Generic_P-V_Food	Wholesales_Food_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_2269516802760_y173370688530	724	101	586.44
"""amazon business portal"""	Phrase match	AU_Brand_Phrase	Navigation_Phrase	https://business.amazon.com.au/?ref_=pd_sl_au_brand_phrase_487064728454_y182824219167	976	102	1123.81
"""bulk for shop"""	Phrase match	AU_Generic_P-V_Shops	Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_sho_1500757142357_y179602106313	"1,579"	107	581.97
"""wholesale foodstuffs"""	Phrase match	AU_Generic_P-V_Food	Wholesales_Food_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_1389944431582_y173370688530	"1,304"	109	476.21
"""commercial kitchen supplies"""	Phrase match	AU_Generic_P-V_Food	Food_Suppliers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_329941262558_y173370688530#foo-serv	979	109	486.19
"""wholesale foods"""	Phrase match	AU_Generic_P-V_Food	Food_Wholesale_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_296136790011_y173370685570	"1,032"	114	466.98
"""commercial take out containers"""	Phrase match	AU_Generic_P-V_Food	Kitchen Tools_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_2291754366874_y173370686290	"1,446"	115	411.29
"""amazon business au"""	Phrase match	AU_Brand_Phrase	Pure_ Phrase	https://business.amazon.com.au/?ref_=pd_sl_au_brand_phrase_827808610064_y182824218927	"1,116"	117	1110.6
"""bulk take out boxes"""	Phrase match	AU_Generic_P-V_Food	Kitchen Tools_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_354992663947_y173370686130	929	118	609.44
"""clothing wholesalers"""	Phrase match	AU_Generic_P-V_Shops	Wholesale_Clothing	https://business.amazon.com.au/?ref=pd_sl_AU_pv_sho_295385703302_y179602105593	"1,361"	119	1112.84
"""bulk seller"""	Phrase match	AU_Generic	Bulk_Sellers_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_au_pv_652598426550_y174297843810	"1,028"	119	1345.53
"""makeup suppliers"""	Phrase match	AU_Generic_P-V_Beauty	Makeup_Supplier_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_bea_375130466397_y178961839176#sal-spa	"1,509"	120	747.34
"""cleaning buy"""	Phrase match	AU_Generic_P-V_Janitorial	Purchasing_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_312350303178_y175435636222#cle-jan	"2,089"	121	519.66
"""hospitality equipment"""	Phrase match	AU_Generic_P-V_Hospitality	Hospitality_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_hosp_299646865873_y182023549870#foo-ser	"1,411"	124	518.55
"""bulk water bottles"""	Phrase match	AU_Generic_P-V_Food	Drinks_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_2205402849_y173370684850	846	126	536.46
"""bulk drinks"""	Phrase match	AU_Generic_P-V_Food	Food_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_155086809_y173370685170	760	130	393.9
"""bulk beverages"""	Phrase match	AU_Generic_P-V_Food	Food_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_300294601161_y173370685170	823	131	400.92
"""bottles wholesale"""	Phrase match	AU_Generic_P-V_Food	Drinks_Wholesale_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_297851839330_y173370685090	"1,081"	135	657.25
"""computers for business"""	Phrase match	AU_Generic_P-V_Electronics	Computers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_ele_489873148512_y184975937264#comp	"3,592"	139	813.58
"""store fittings"""	Phrase match	AU_Generic_P-V_Shops	Furniture_Phrase	https://business.amazon.com.au/?ref=pd_sl_AU_pv_sho_25920743_y179602105113	"1,877"	139	678.71
"""bulk pet supplies"""	Phrase match	AU_Generic_P-V_Shops	Bulk_Pet Shop_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_sho_171623549_y179602106153	"1,799"	142	791.66
"""wholesaler traders"""	Phrase match	AU_Generic	Wholesalers_Enterprises_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_1436375073575_y174297844450	"1,548"	146	1192.7
"""t-shirts suppliers"""	Phrase match	AU_Generic_P-V_Apparel	Tops_Suppliers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_567395492296_y179602179273	"1,393"	147	822.95
"""bulk chocolate"""	Phrase match	AU_Generic_P-V_Food	Food_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_768578056_y173370685170	"1,157"	154	546.64
"""wholesale purchases"""	Phrase match	AU_Generic	Wholesales_Buy_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_302229253132_y174297845650	"1,543"	155	1204.47
"""foods wholesalers"""	Phrase match	AU_Generic_P-V_Food	Food_Wholesalers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_383976782815_y173370685610	"1,781"	159	740.15
"""professional salon products distributors"""	Phrase match	AU_Generic_P-V_Beauty	Salon-Spa_Distributors_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_bea_322540378494_y178961838696#sal-spa	"2,306"	162	985.36
"""clothing bulk"""	Phrase match	AU_Generic_P-V_Shops	Clothing_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_sho_913107561_y179602106393	"1,576"	167	853.6
[amazon business login]	Exact match	AU_Brand_Exact	Navigation_Exact	https://business.amazon.com.au/?ref_=pd_sl_au_brand_core_308931466713_x182824221567	505	172	85.32
"""office supplies"""	Phrase match	AU_Generic_P-V_Office	Office_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_off_10196261_y175041559381#off-pro	"2,448"	180	543.8
"""amazon business account"""	Phrase match	AU_Brand_Phrase	Account_ Phrase	https://business.amazon.com.au/?ref_=pd_sl_au_brand_phrase_32475936916_y182824219127	"1,810"	181	2206.76
"""bulk cups"""	Phrase match	AU_Generic_P-V_Food	Kitchen Tools_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_312588111050_y173370686130	"1,785"	183	1012.41
"""bulk skin care products"""	Phrase match	AU_Generic_P-V_Beauty	Skin-Care_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_bea_354393519254_y178961840576	"1,529"	185	677.28
"""buy janitorial"""	Phrase match	AU_Generic_P-V_Janitorial	Purchasing_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_1142608432980_y175435636222#cle-jan	"3,166"	185	969.62
"""office furniture"""	Phrase match	AU_Generic_P-V_Office	Furniture_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_off_12606462_y175041559141#off-pro	"1,754"	189	530
"""wholesale casual"""	Phrase match	AU_Generic_P-V_Apparel	Dresses_Wholesales_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_1374046980412_y179602182233	"1,835"	192	958.74
"""purchasing in bulk"""	Phrase match	AU_Generic	Bulk_Buy_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_au_pv_354892650405_y174297845210	"1,446"	195	984.95
"""desk equipment"""	Phrase match	AU_Generic_P-V_Office	Products_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_off_328107207980_y175041559421#off-pro	"2,998"	197	924.59
"""bulk cleaning"""	Phrase match	AU_Generic_P-V_Janitorial	Products_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_jan_300396336366_y175435632622	"3,482"	205	1555.05
"""industrial cleaning products"""	Phrase match	AU_Generic_P-V_Janitorial	Industrial-Chemicals_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_320048234114_y175435632902#cle-jan	"5,240"	206	1473.23
"""bulk paper products"""	Phrase match	AU_Generic_P-V_Janitorial	Paper_Bulk	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_jan_297648532021_y175435636782	"2,248"	209	1245.96
"""purchasing bulk"""	Phrase match	AU_Generic	Bulk_Buy_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_au_pv_385663524221_y174297845210	"1,748"	213	1437.12
"""jars bulk"""	Phrase match	AU_Generic_P-V_Food	Plates_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_298330710177_y173370687090	"1,586"	219	1051.04
"""buy bulk sweets"""	Phrase match	AU_Generic_P-V_Food	Sweets_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_295679152696_y173370688050	"2,005"	220	775.98
"""amazon for business"""	Phrase match	AU_Brand_Phrase	Pure_ Phrase	https://business.amazon.com.au/?ref_=pd_sl_au_brand_phrase_320496721401_y182824218927	"1,699"	238	1746.23
"""wholesale other"""	Phrase match	AU_Generic_P-V_Apparel	Hosiery & Socks_Wholesales_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_540288492665_y179602182433	"2,325"	238	1006.9
"""products in large quantities"""	Phrase match	AU_Generic	Bulk_Products_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_au_pv_1436375072575_y174297846890	"1,958"	241	1574.29
"""bulk packaging"""	Phrase match	AU_Generic	Bulk_Products_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_au_pv_50912850_y174297846890	"1,890"	243	1607.78
"""bags distributors"""	Phrase match	AU_Generic_P-V_Apparel	Accessories_Distributors_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_486994016522_y179602182153	"1,900"	246	1205.04
"""wholesaler au"""	Phrase match	AU_Generic	Wholesalers_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_2414608852288_y174297844770	"2,284"	250	2173.77
"""bulk distributor"""	Phrase match	AU_Generic	Bulk_Distributors_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_au_pv_337951420549_y174297847890	"2,348"	252	2372.4
"""wholesale products"""	Phrase match	AU_Generic	Wholesales_Products_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_54831711_y174297845690	"2,111"	254	1008.03
"""bulk buy food"""	Phrase match	AU_Generic_P-V_Food	Food_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_298850182490_y173370685170	"2,154"	262	729.32
