Search Term,Keyword,Match Type,Campaign,Ad Group,Impressions,Clicks,Cost,CPC,Keyword Regs,Keyword CPA,Keyword Status
buy ipad bulk,"""electronics bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Electronics_Bulk_Phrase,1,1,6.94,6.94,0,,Zero-Reg KW
handwash bulk,"""bulk hand soaps""",Exact match (close variant),AU_Generic_P-V_Janitorial,Soap_Bulk_Phrase,2,1,6.94,6.94,1,27.94,Converting KW
telstra business mobile plans,"""cell phone for business""",Phrase match (close variant),AU_Generic_P-V_Electronics,Cell-Phones_Phrase,2,1,6.94,6.94,0,,Zero-Reg KW
cnd australia distributor,"""professional beauty products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Products_Cosmetics_Phrase,3,1,6.92,6.92,8,113.14,Converting KW
plain white t shirts in bulk,"""clothing bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Clothing_Bulk_Phrase,1,1,6.92,6.92,0,,Zero-Reg KW
wholesale preserve jars,"""jars bulk""",Exact match (close variant),AU_Generic_P-V_Food,Plates_Bulk_Phrase,1,1,6.92,6.92,5,120.9,Converting KW
bulk plain t shirts for sale,"""clothing bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Clothing_Bulk_Phrase,1,1,6.92,6.92,0,,Zero-Reg KW
bulk buy tshirts,"""bulk goods""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,3,1,6.92,6.92,0,,Zero-Reg KW
wholesale glass storage,"""jars bulk""",Exact match (close variant),AU_Generic_P-V_Food,Plates_Bulk_Phrase,1,1,6.91,6.91,5,120.9,Converting KW
wholesale gifting,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,2,1,6.91,6.91,0,,Zero-Reg KW
bulk spice jars,"""jars bulk""",Phrase match,AU_Generic_P-V_Food,Plates_Bulk_Phrase,4,1,6.91,6.91,5,120.9,Converting KW
hair foil manufacturer,"""professional salon products distributors""",Phrase match (close variant),AU_Generic_P-V_Beauty,Salon-Spa_Distributors_Phrase,1,1,6.91,6.91,4,95.73,Converting KW
wholesale drinks suppliers,[drinks wholesaler],Exact match (close variant),AU_Generic_P-V_Food,Wholesalers_Food_Exact,3,1,6.9,6.9,0,,Zero-Reg KW
cheap business cards australia,"""business cards online""",Phrase match (close variant),AU_Generic_P-V_Office,Office-Supplies_Phrase,8,1,6.9,6.9,1,291.32,Converting KW
bulk sports water bottles,"""bulk water bottles""",Phrase match,AU_Generic_P-V_Food,Drinks_Bulk_Phrase,6,2,6.89,3.45,0,,Zero-Reg KW
etsy corporate gifts,"""items for companies""",Phrase match (close variant),AU_Generic,Enterprises_Products_Phrase,1,1,6.89,6.89,1,146.81,Converting KW
wholesale clear perfume bottles,"""bottles wholesale""",Phrase match,AU_Generic_P-V_Food,Drinks_Wholesale_Phrase,1,1,6.89,6.89,2,108.81,Converting KW
bulk dried fruit australia,"""bulk fruit""",Phrase match,AU_Generic_P-V_Food,Food_Bulk_Phrase,4,1,6.89,6.89,1,128.67,Converting KW
250 ml jars with lids wholesale,"""bottles wholesale""",Phrase match (close variant),AU_Generic_P-V_Food,Drinks_Wholesale_Phrase,1,1,6.89,6.89,2,108.81,Converting KW
bulk white rice,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,2,1,6.89,6.89,0,,Zero-Reg KW
scrub daddy wholesale,"""cleaning distributors""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Distributors_Phrase,1,1,6.88,6.88,3,125.42,Converting KW
bulk nail glue,"""bulk nail accessories""",Phrase match (close variant),AU_Generic_P-V_Beauty,Nail-Care_Bulk_Phrase,3,1,6.88,6.88,0,,Zero-Reg KW
hotel toiletries set,"""hotel accessories""",Phrase match (close variant),AU_Generic_P-V_Hospitality,Products_Phrase,2,1,6.88,6.88,0,,Zero-Reg KW
electronics wholesale australia,"""wholesale electronic products""",Phrase match (close variant),AU_Generic_P-V_Electronics,Electronics_Wholesale_Phrase,2,1,6.88,6.88,5,30.39,Converting KW
singlet bags wholesale,"""wholesale bags""",Phrase match,AU_Generic_P-V_Apparel,Accessories_Wholesales_Phrase,2,2,6.88,3.44,0,,Zero-Reg KW
bulk cayenne pepper australia,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,1,2,6.88,3.44,0,,Zero-Reg KW
bulk white t shirts,"""clothing bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Clothing_Bulk_Phrase,1,1,6.87,6.87,0,,Zero-Reg KW
name card printing,"""business cards online""",Phrase match (close variant),AU_Generic_P-V_Office,Office-Supplies_Phrase,1,1,6.87,6.87,1,291.32,Converting KW
wholesale hair extensions australia,"""wholesale hair extension""",Phrase match,AU_Generic_P-V_Beauty,Hair-Appliances_Wholesale_Phrase,8,1,6.87,6.87,0,,Zero-Reg KW
crocs wholesale,"""shoes distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Shoes_Distributors_Phrase,2,1,6.85,6.85,0,,Zero-Reg KW
large glass jars with lids wholesale,"""bottles wholesale""",Phrase match (close variant),AU_Generic_P-V_Food,Drinks_Wholesale_Phrase,1,1,6.85,6.85,2,108.81,Converting KW
beauty salon towels,"""professional beauty products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Products_Cosmetics_Phrase,3,1,6.85,6.85,8,113.14,Converting KW
how much is amazon business prime,[business prime account cost],Exact match (close variant),AU_Brand_Exact,Prime_Exact,2,1,6.85,6.85,1,74.51,Converting KW
bulk hoodies and sweatpants,"""clothing bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Clothing_Bulk_Phrase,1,1,6.85,6.85,0,,Zero-Reg KW
food dye bulk,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,1,2,6.84,3.42,0,,Zero-Reg KW
business card bulk order,"""business cards online""",Phrase match (close variant),AU_Generic_P-V_Office,Office-Supplies_Phrase,2,1,6.84,6.84,1,291.32,Converting KW
perfume bulk wholesale,"""wholesale products""",Phrase match (close variant),AU_Generic,Wholesales_Products_Phrase,2,2,6.84,3.42,0,,Zero-Reg KW
montana jars wholesale,"""jars bulk""",Phrase match (close variant),AU_Generic_P-V_Food,Plates_Bulk_Phrase,1,1,6.84,6.84,5,120.9,Converting KW
wholesale cadbury,"""chocolate wholesalers""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Wholesalers_Phrase,1,1,6.84,6.84,1,242.11,Converting KW
sauces supplier,"""wholesale foodstuffs""",Phrase match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Phrase,1,1,6.84,6.84,0,,Zero-Reg KW
buy t shirt wholesale,"""t-shirts suppliers""",Phrase match (close variant),AU_Generic_P-V_Apparel,Tops_Suppliers_Phrase,2,1,6.81,6.81,0,,Zero-Reg KW
wholesale baking supplies,[bulk baking supplies],Exact match (close variant),AU_Generic_P-V_Food,Food_Bulk_Exact,3,1,6.81,6.81,0,,Zero-Reg KW
bulk dog treats,"""bulk pet supplies""",Phrase match (close variant),AU_Generic_P-V_Shops,Bulk_Pet Shop_Phrase,5,2,6.81,3.41,2,144.05,Converting KW
beauty salon accessories,"""professional salon products distributors""",Phrase match (close variant),AU_Generic_P-V_Beauty,Salon-Spa_Distributors_Phrase,4,1,6.8,6.8,4,95.73,Converting KW
best shopify dropshipping suppliers,"""suppliers purchases""",Phrase match (close variant),AU_Generic,Suppliers_Products_Phrase,1,1,6.8,6.8,0,,Zero-Reg KW
keratin bond hair extensions suppliers,"""professional beauty products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Products_Cosmetics_Phrase,3,1,6.79,6.79,8,113.14,Converting KW
wholesale stationery suppliers australia,"""order stationery""",Phrase match (close variant),AU_Generic_P-V_Office,Stationery_Phrase,5,2,6.79,3.4,0,,Zero-Reg KW
heavy duty office chair,"""office furniture""",Phrase match (close variant),AU_Generic_P-V_Office,Furniture_Phrase,2,2,6.78,3.39,1,178.75,Converting KW
wholesale cleaning supplies adelaide,"""bulk cleaning""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Bulk_Phrase,2,1,6.78,6.78,3,130.22,Converting KW
plastic chopsticks bulk,"""bulk chopsticks""",Phrase match,AU_Generic_P-V_Food,Cultlery_Bulk_Phrase,1,1,6.78,6.78,0,,Zero-Reg KW
herbs wholesale australia,"""bulk herbs""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,1,1,6.78,6.78,0,,Zero-Reg KW
gastronorm trays,"""equipment hospitality""",Phrase match (close variant),AU_Generic_P-V_Hospitality,Hospitality_Phrase,1,2,6.78,3.39,0,,Zero-Reg KW
party supplies,[party decorations products],Exact match (close variant),AU_Generic_P-V_Celebrations,Party_Decorations_Exact,1,1,6.78,6.78,0,,Zero-Reg KW
nitrile glove suppliers,"""gloves distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Accessories_Distributors_Phrase,1,1,6.77,6.77,0,,Zero-Reg KW
kerastase wholesale australia,"""professional salon products distributors""",Phrase match (close variant),AU_Generic_P-V_Beauty,Salon-Spa_Distributors_Phrase,7,1,6.77,6.77,4,95.73,Converting KW
how to start amazon business,[how to set up a business amazon account],Exact match (close variant),AU_Brand_Exact,Navigation_Exact,3,1,6.77,6.77,3,46.24,Converting KW
buy bulk foods,[wholesale foodstuffs],Exact match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Exact,3,1,6.77,6.77,0,,Zero-Reg KW
dell business laptop,"""computers for business""",Phrase match (close variant),AU_Generic_P-V_Electronics,Computers_Phrase,6,1,6.76,6.76,0,,Zero-Reg KW
wholesale soap making supplies australia,"""soap supplier""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Soap_Supplier_Phrase,4,2,6.76,3.38,0,,Zero-Reg KW
how much does business prime cost,[business prime account cost],Exact match (close variant),AU_Brand_Exact,Prime_Exact,2,1,6.76,6.76,1,74.51,Converting KW
bulk redbull,"""bulk beverages""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,5,2,6.75,3.38,0,,Zero-Reg KW
bed runner for hotel,"""hotel accessories""",Phrase match (close variant),AU_Generic_P-V_Hospitality,Products_Phrase,1,1,6.75,6.75,0,,Zero-Reg KW
wholesaler sydney,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,2,1,6.75,6.75,0,,Zero-Reg KW
buy chocolate in bulk,[chocolate wholesalers],Exact match (close variant),AU_Generic_P-V_Food,Food_Wholesalers_Exact,6,2,6.74,3.37,0,,Zero-Reg KW
digital business card,"""business cards online""",Phrase match (close variant),AU_Generic_P-V_Office,Office-Supplies_Phrase,3,1,6.74,6.74,1,291.32,Converting KW
best commercial vacuum cleaners,[professional vacuums],Exact match (close variant),AU_Generic_P-V_Janitorial,Floor-Care_Exact,2,1,6.74,6.74,1,37.69,Converting KW
wholesale silicone baby products,"""wholesale baby accessories""",Phrase match (close variant),AU_Generic_P-V_Apparel,Swimwear_Wholesales_Phrase_Phrase_Phrase,1,1,6.74,6.74,0,,Zero-Reg KW
wholesale tea suppliers australia,"""drinks wholesale market""",Phrase match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Phrase,1,1,6.73,6.73,0,,Zero-Reg KW
how to buy business,"""company purchasing""",Phrase match (close variant),AU_Generic,Purchasing_Enterprises_Phrase,1,1,6.73,6.73,0,,Zero-Reg KW
where to buy bulk electronics,[wholesale electronic products],Exact match (close variant),AU_Generic_P-V_Electronics,Electronics_Wholesale_Exact,1,1,6.73,6.73,0,,Zero-Reg KW
monster ultra wholesale,"""drinks wholesale market""",Phrase match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Phrase,1,1,6.72,6.72,0,,Zero-Reg KW
wholesale suppliers for small business,"""suppliers purchases""",Phrase match (close variant),AU_Generic,Suppliers_Products_Phrase,2,1,6.72,6.72,0,,Zero-Reg KW
wholesale cosmetic grade glitter,"""makeup suppliers""",Phrase match (close variant),AU_Generic_P-V_Beauty,Makeup_Supplier_Phrase,2,1,6.72,6.72,1,264.08,Converting KW
bulk sports bras,"""bulk bra""",Phrase match,AU_Generic_P-V_Apparel,Underwear_Bulk_Phrase,1,1,6.72,6.72,0,,Zero-Reg KW
best wholesale suppliers for resellers,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,1,1,6.71,6.71,0,,Zero-Reg KW
wholesalers near me,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,14,1,6.71,6.71,0,,Zero-Reg KW
bleach proof salon towels wholesale,"""professional salon products distributors""",Phrase match (close variant),AU_Generic_P-V_Beauty,Salon-Spa_Distributors_Phrase,1,1,6.71,6.71,4,95.73,Converting KW
t shirt suppliers,[t-shirts distributors],Exact match (close variant),AU_Generic_P-V_Apparel,Tops_Distributors_Exact,3,1,6.7,6.7,0,,Zero-Reg KW
spice jars bulk australia,"""jars bulk""",Phrase match,AU_Generic_P-V_Food,Plates_Bulk_Phrase,2,1,6.69,6.69,5,120.9,Converting KW
soft furnishing wholesalers,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,1,1,6.69,6.69,0,,Zero-Reg KW
wholesale red bull,"""drinks wholesale market""",Phrase match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Phrase,1,1,6.69,6.69,0,,Zero-Reg KW
baking supplies bulk,[bulk baking supplies],Exact match (close variant),AU_Generic_P-V_Food,Food_Bulk_Exact,1,1,6.69,6.69,0,,Zero-Reg KW
best cosmetic supplier warwick farm,"""makeup suppliers""",Phrase match (close variant),AU_Generic_P-V_Beauty,Makeup_Supplier_Phrase,3,1,6.68,6.68,1,264.08,Converting KW
best supplier for reselling,"""suppliers purchases""",Phrase match (close variant),AU_Generic,Suppliers_Products_Phrase,1,1,6.68,6.68,0,,Zero-Reg KW
industrial laundry basket on wheels,"""industrial laundry supplies""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Industrial-Chemicals_Phrase,1,1,6.68,6.68,0,,Zero-Reg KW
dr jart wholesale,"""skin care products distributors""",Phrase match (close variant),AU_Generic_P-V_Beauty,Skin-Care_Distributors_Phrase,1,1,6.67,6.67,0,,Zero-Reg KW
wholesale laundry supplies near me,"""bulk cleaning""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Bulk_Phrase,1,1,6.67,6.67,3,130.22,Converting KW
aliexpress suppliers,"""suppliers purchases""",Phrase match (close variant),AU_Generic,Suppliers_Products_Phrase,3,1,6.67,6.67,0,,Zero-Reg KW
amazon australia storefront,"""amazon business au""",Phrase match (close variant),AU_Brand_Phrase,Pure_ Phrase,2,1,6.67,6.67,2,134.96,Converting KW
wholesale candle wick,"""wholesale products""",Phrase match (close variant),AU_Generic,Wholesales_Products_Phrase,1,2,6.67,3.34,0,,Zero-Reg KW
600ml coke 24 pack wholesale,"""drinks wholesale market""",Phrase match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Phrase,2,1,6.66,6.66,0,,Zero-Reg KW
taobao supplier,"""suppliers products""",Phrase match (close variant),AU_Generic,Suppliers_Products_Phrase,1,1,6.66,6.66,0,,Zero-Reg KW
laptop lots,[bulk laptops],Exact match (close variant),AU_Generic_P-V_Electronics,Computers_Bulk_Exact,2,1,6.66,6.66,0,,Zero-Reg KW
tatcha wholesale,"""skin care products distributors""",Phrase match (close variant),AU_Generic_P-V_Beauty,Skin-Care_Distributors_Phrase,2,1,6.66,6.66,0,,Zero-Reg KW
prime drink wholesale australia,"""drinks wholesale market""",Phrase match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Phrase,1,1,6.66,6.66,0,,Zero-Reg KW
b2b supplier,"""suppliers purchases""",Phrase match (close variant),AU_Generic,Suppliers_Products_Phrase,1,1,6.65,6.65,0,,Zero-Reg KW
vanilla coke wholesale,"""drinks wholesale market""",Phrase match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Phrase,1,1,6.65,6.65,0,,Zero-Reg KW
bulk order t shirts,"""clothing bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Clothing_Bulk_Phrase,1,1,6.65,6.65,0,,Zero-Reg KW
buy office chair,"""office furniture""",Phrase match (close variant),AU_Generic_P-V_Office,Furniture_Phrase,1,2,6.64,3.32,1,178.75,Converting KW
create amazon business account,[create amazon business account],Exact match,AU_Brand_Exact,Account_Exact,15,6,6.64,1.11,2,28.74,Converting KW
wholesale canvas tote bags,"""bags suppliers""",Phrase match (close variant),AU_Generic_P-V_Apparel,Accessories_Suppliers_Phrase,1,1,6.63,6.63,0,,Zero-Reg KW
wholesale shopping bags for retail stores,"""bags suppliers""",Phrase match (close variant),AU_Generic_P-V_Apparel,Accessories_Suppliers_Phrase,1,1,6.63,6.63,0,,Zero-Reg KW
500ml water bottle wholesale price,"""drinks wholesale market""",Phrase match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Phrase,1,1,6.63,6.63,0,,Zero-Reg KW
amazon business order,[amazon business],Exact match (close variant),AU_Brand_Exact,Pure_Exact,2,1,6.62,6.62,87,9.45,Converting KW
bulk cheese,"""bulk goods""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,3,1,6.62,6.62,0,,Zero-Reg KW
bulk nail files,"""nail care products distributors""",Phrase match (close variant),AU_Generic_P-V_Beauty,Nail-Care_Distributors_Phrase,5,1,6.62,6.62,0,,Zero-Reg KW
pepsi max wholesale,"""drinks wholesale market""",Phrase match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Phrase,2,1,6.62,6.62,0,,Zero-Reg KW
frank body wholesale,"""makeup suppliers""",Phrase match (close variant),AU_Generic_P-V_Beauty,Makeup_Supplier_Phrase,2,1,6.61,6.61,1,264.08,Converting KW
wholesale aliexpress,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,1,1,6.61,6.61,0,,Zero-Reg KW
pressure cooker wholesale,"""cooking suppliers""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Suppliers_Phrase,1,1,6.61,6.61,1,50.04,Converting KW
pasta in bulk,[pasta wholesalers],Exact match (close variant),AU_Generic_P-V_Food,Food_Wholesalers_Exact,3,2,6.61,3.31,0,,Zero-Reg KW
company umbrellas,"""umbrellas distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Accessories_Distributors_Phrase,1,1,6.59,6.59,0,,Zero-Reg KW
grocery wholesalers,"""buy bulk""",Phrase match (close variant),AU_Generic,Bulk_Buy_Phrase,1,1,6.59,6.59,0,,Zero-Reg KW
bulk bandanas for dogs,"""bulk pet supplies""",Phrase match (close variant),AU_Generic_P-V_Shops,Bulk_Pet Shop_Phrase,1,1,6.59,6.59,2,144.05,Converting KW
bulk plain t shirts,"""clothing bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Clothing_Bulk_Phrase,2,1,6.57,6.57,0,,Zero-Reg KW
wholesale goods brisbane,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,11,1,6.57,6.57,0,,Zero-Reg KW
cheap bulk buys australia,"""buy bulk""",Phrase match,AU_Generic,Bulk_Buy_Phrase,7,1,6.57,6.57,0,,Zero-Reg KW
dropshipping suppliers,"""wholesale products""",Phrase match (close variant),AU_Generic,Wholesales_Products_Phrase,16,2,6.56,3.28,0,,Zero-Reg KW
wholesale handbags,"""bags suppliers""",Phrase match (close variant),AU_Generic_P-V_Apparel,Accessories_Suppliers_Phrase,3,1,6.56,6.56,0,,Zero-Reg KW
bulk buy strapping tape,"""buy bulk""",Phrase match,AU_Generic,Bulk_Buy_Phrase,1,1,6.55,6.55,0,,Zero-Reg KW
desk sorting trays,"""home office essentials""",Phrase match (close variant),AU_Generic_P-V_Office,Home-Office_Phrase,1,1,6.55,6.55,0,,Zero-Reg KW
clipboard bulk,"""buy bulk""",Phrase match (close variant),AU_Generic,Bulk_Buy_Phrase,1,1,6.55,6.55,0,,Zero-Reg KW
bulk vinegar suppliers,"""buy bulk""",Phrase match (close variant),AU_Generic,Bulk_Buy_Phrase,1,1,6.55,6.55,0,,Zero-Reg KW
buy bulk pantry goods,"""buy bulk""",Phrase match,AU_Generic,Bulk_Buy_Phrase,3,1,6.55,6.55,0,,Zero-Reg KW
red bull wholesale australia,"""drinks wholesaler""",Phrase match (close variant),AU_Generic_P-V_Food,Wholesalers_Food_Phrase,6,3,6.53,2.18,0,,Zero-Reg KW
buy in bulk,[purchasing bulk],Exact match (close variant),AU_Generic,Bulk_Buy_Exact,5,1,6.53,6.53,0,,Zero-Reg KW
